ticket_id,visitor_id,purchase_date,ticket_type,price,discount_pct,payment_method,valid_from,valid_until
889,564,2025-09-11 07:41:49.468589,Season,446.47,16,Mobile,2025-10-04,2026-08-20
890,467,2024-08-09 19:41:38.876251,Day,83.61,8,Card,2024-08-25,2024-08-25
891,599,2024-11-20 21:14:28.187156,Promo,51.8,34,Card,2024-11-23,2024-11-25
892,1645,2025-01-13 16:36:53.799871,Day,109.9,28,Mobile,2025-01-28,2025-01-28
893,992,2025-02-14 06:31:13.422966,Promo,47.03,38,Card,2025-03-06,2025-03-08
894,1933,2024-08-22 12:32:52.610546,Day,85.29,17,Cash,2024-08-28,2024-08-28
895,2296,2024-08-20 07:49:48.583180,Season,407.88,11,Cash,2024-08-31,2025-03-12
896,1605,2025-09-06 06:04:46.442699,Day,118.86,18,Mobile,2025-10-03,2025-10-03
897,67,2024-07-19 11:21:19.190300,Promo,61.23,47,Mobile,2024-08-09,2024-08-10
898,470,2025-03-13 05:35:03.761461,Multi-Day,195.67,21,Card,2025-03-16,2025-03-19
899,1725,2025-04-11 06:42:59.521043,Promo,73.22,48,Card,2025-05-01,2025-05-03
900,2334,2024-09-03 02:34:30.652249,Multi-Day,162.85,14,Cash,2024-09-13,2024-09-15
901,1632,2025-01-09 21:29:39.509316,Season,464.94,0,Mobile,2025-01-14,2025-09-21
902,2360,2025-02-28 19:47:47.363653,Promo,59.27,1,Card,2025-03-18,2025-03-19
903,2357,2024-10-14 06:29:18.955914,Day,112.26,7,Card,2024-10-26,2024-10-26
904,775,2024-07-02 01:32:40.688132,Promo,69.86,21,Cash,2024-07-27,2024-07-28
905,1137,2024-08-17 22:06:26.673776,Multi-Day,166.94,24,Cash,2024-08-17,2024-08-19
906,2012,2025-09-05 13:35:55.190866,Season,323.03,1,Cash,2025-09-23,2026-09-14
907,1487,2025-07-30 21:12:30.142678,Day,118.52,50,Cash,2025-08-14,2025-08-14
908,132,2025-09-11 00:37:50.081841,Promo,45.63,8,Card,2025-10-03,2025-10-06
909,930,2025-01-06 23:30:54.490160,Multi-Day,198.33,8,Mobile,2025-01-10,2025-01-14
910,929,2025-02-23 12:19:38.729780,Day,114.41,12,Mobile,2025-03-19,2025-03-19
911,2169,2025-10-13 12:04:49.493356,Season,444.84,5,Cash,2025-10-15,2026-06-15
912,1221,2025-04-12 06:21:58.615317,Day,119.2,29,Cash,2025-04-17,2025-04-17
913,1506,2024-02-29 09:59:19.535978,Season,493.45,14,Card,2024-03-15,2024-10-04
914,634,2025-08-09 15:57:53.035592,Day,112.18,50,Cash,2025-08-30,2025-08-30
915,1063,2025-09-10 12:36:41.587437,Promo,54.63,14,Mobile,2025-09-29,2025-10-01
916,1185,2024-03-09 11:46:29.942655,Multi-Day,189.53,49,Cash,2024-04-07,2024-04-14
917,289,2025-10-06 21:51:15.548435,Promo,40.56,6,Mobile,2025-10-07,2025-10-08
918,2248,2025-10-13 18:06:55.581848,Promo,61.46,10,Cash,2025-10-24,2025-10-27
919,1812,2025-09-08 13:55:45.509425,Season,390.96,39,Cash,2025-09-12,2026-09-06
920,528,2025-06-12 13:22:06.805381,Season,434.57,37,Mobile,2025-06-29,2026-01-22
921,917,2025-03-10 19:45:31.029511,Season,434.47,39,Card,2025-03-14,2026-01-12
922,1709,2024-11-25 06:07:12.923265,Promo,63.38,1,Card,2024-12-02,2024-12-04
923,1407,2025-06-13 10:25:33.954974,Day,112.9,50,Cash,2025-06-30,2025-06-30
924,1242,2024-01-19 01:01:59.344799,Day,117.61,47,Cash,2024-02-13,2024-02-13
925,1111,2025-03-14 09:08:39.112938,Promo,44.33,38,Mobile,2025-04-03,2025-04-05
926,799,2024-02-04 02:01:52.873097,Promo,49.35,9,Mobile,2024-02-29,2024-03-02
927,1524,2024-01-13 18:48:16.367718,Multi-Day,151.25,43,Cash,2024-02-05,2024-02-08
928,12,2025-02-27 01:56:33.420943,Season,476.85,16,Mobile,2025-02-27,2026-02-18
929,833,2024-04-08 19:56:19.512135,Season,412.28,6,Card,2024-04-20,2025-01-16
930,1242,2024-07-01 08:08:44.798445,Promo,76.61,39,Card,2024-07-24,2024-07-25
931,1673,2025-09-18 09:42:17.245931,Promo,48.85,38,Mobile,2025-09-26,2025-09-27
932,2154,2024-11-18 12:58:39.596461,Day,82.53,3,Mobile,2024-12-03,2024-12-03
933,691,2025-04-27 11:43:25.413153,Promo,72.95,34,Mobile,2025-05-19,2025-05-21
934,528,2024-07-16 03:48:08.014184,Day,116.38,50,Card,2024-08-02,2024-08-02
935,1496,2024-01-08 15:08:01.051788,Promo,52.09,46,Cash,2024-01-17,2024-01-20
936,893,2024-04-23 02:11:59.054279,Multi-Day,170.41,35,Mobile,2024-05-15,2024-05-20
937,387,2025-06-24 03:05:35.621680,Multi-Day,156.99,30,Mobile,2025-06-30,2025-07-06
938,1250,2025-03-25 02:41:00.699361,Day,117.85,24,Mobile,2025-03-30,2025-03-30
939,1778,2024-11-05 12:23:24.967820,Season,360.87,40,Cash,2024-11-22,2025-08-18
940,408,2024-09-02 08:57:38.126776,Multi-Day,174.63,12,Mobile,2024-09-12,2024-09-19
941,1677,2025-02-22 13:28:23.449996,Day,83.89,17,Mobile,2025-03-08,2025-03-08
942,898,2024-06-04 02:47:01.755532,Promo,75.49,20,Card,2024-06-12,2024-06-15
943,711,2024-04-21 14:39:50.494056,Promo,45.43,47,Mobile,2024-05-20,2024-05-23
944,1683,2024-12-04 05:02:30.162840,Day,98.15,0,Card,2024-12-09,2024-12-09
945,918,2025-06-13 06:21:51.260576,Season,434.1,35,Cash,2025-06-15,2026-04-26
946,2251,2024-03-08 02:12:47.326106,Day,109.73,49,Mobile,2024-03-12,2024-03-12
947,417,2025-10-20 01:57:53.554566,Day,117.84,7,Mobile,2025-11-03,2025-11-03
948,416,2024-04-11 10:38:22.208400,Multi-Day,170.96,47,Card,2024-04-20,2024-04-24
949,1472,2025-05-10 19:27:03.610003,Day,109.69,20,Cash,2025-05-27,2025-05-27
950,1536,2025-04-07 12:53:33.381025,Day,86.18,42,Cash,2025-04-18,2025-04-18
951,85,2024-05-20 10:32:59.463553,Promo,56.6,20,Card,2024-06-03,2024-06-04
952,167,2025-05-06 22:50:01.279853,Multi-Day,154.95,26,Cash,2025-05-30,2025-06-06
953,2432,2024-01-31 15:21:30.376913,Promo,59.57,18,Cash,2024-02-16,2024-02-18
954,1096,2024-03-27 19:51:46.233917,Promo,56.32,22,Cash,2024-04-19,2024-04-20
955,810,2025-11-18 23:19:17.701174,Season,490.3,50,Cash,2025-12-16,2026-06-18
956,1545,2025-08-27 18:41:16.618414,Season,306.54,49,Cash,2025-09-15,2026-06-15
957,1817,2024-06-21 09:11:55.287309,Multi-Day,168.53,50,Cash,2024-07-15,2024-07-21
958,993,2025-05-16 15:39:36.073548,Multi-Day,172.17,42,Cash,2025-05-23,2025-05-27
959,1282,2024-03-30 23:55:11.977455,Season,490.11,34,Cash,2024-04-22,2024-11-04
960,275,2024-04-20 00:00:42.985836,Season,471.09,39,Mobile,2024-05-11,2025-03-24
961,1774,2025-06-12 00:28:00.040323,Season,319.87,50,Card,2025-07-08,2026-04-13
962,1757,2024-05-14 07:01:02.653736,Season,437.14,41,Cash,2024-05-20,2025-03-30
963,2374,2025-03-09 21:49:26.038907,Season,408.89,47,Card,2025-03-30,2026-01-31
964,892,2025-06-27 15:18:35.376393,Promo,79.11,4,Cash,2025-07-21,2025-07-24
965,89,2023-12-11 21:32:40.385927,Multi-Day,167.93,40,Cash,2023-12-15,2023-12-21
966,708,2024-05-26 16:12:27.106595,Promo,55.93,7,Mobile,2024-06-04,2024-06-06
967,2398,2024-04-02 07:11:39.571038,Promo,47.59,10,Card,2024-04-15,2024-04-18
968,387,2025-05-01 21:08:26.687597,Day,84.89,15,Card,2025-05-11,2025-05-11
969,2135,2025-07-18 09:36:37.520886,Promo,73.92,38,Mobile,2025-07-21,2025-07-22
970,2355,2025-09-13 15:50:10.550531,Season,390.94,46,Mobile,2025-09-29,2026-09-12
971,1874,2024-08-15 20:07:56.102141,Season,432.55,23,Card,2024-08-17,2025-02-24
972,1178,2025-07-24 00:43:54.625963,Day,105.67,20,Cash,2025-08-19,2025-08-19
973,440,2024-03-25 01:53:36.827726,Day,103.89,22,Cash,2024-04-24,2024-04-24
974,2312,2024-11-08 21:10:24.789347,Day,80.85,48,Card,2024-11-12,2024-11-12
975,977,2024-07-14 04:45:42.999499,Day,111.47,37,Cash,2024-07-19,2024-07-19
976,735,2025-01-13 13:45:41.150087,Day,89.74,46,Mobile,2025-02-09,2025-02-09
977,2469,2025-04-25 04:52:39.141475,Promo,45.04,7,Mobile,2025-04-26,2025-04-27
978,633,2024-06-18 21:19:10.280430,Day,102.58,6,Mobile,2024-06-21,2024-06-21
979,993,2025-07-14 10:16:47.536249,Promo,42.74,1,Card,2025-07-29,2025-07-30
980,2459,2025-02-11 11:32:12.116843,Multi-Day,188.26,29,Card,2025-02-14,2025-02-16
981,173,2024-05-28 09:39:45.728217,Day,88.29,12,Card,2024-06-15,2024-06-15
982,4,2024-03-04 07:05:25.109584,Day,88.64,22,Cash,2024-03-24,2024-03-24
983,1664,2025-09-20 18:06:27.355351,Promo,74.79,28,Card,2025-10-16,2025-10-18
984,2016,2024-05-16 13:35:47.155461,Multi-Day,166.43,37,Card,2024-06-06,2024-06-11
985,1496,2024-03-17 02:52:41.542726,Promo,45.9,36,Mobile,2024-04-02,2024-04-05
986,1061,2024-07-03 14:45:40.859692,Promo,76.02,19,Cash,2024-07-25,2024-07-28
987,1055,2023-12-01 18:10:32.389038,Day,80.11,32,Cash,2023-12-09,2023-12-09
988,381,2025-01-02 23:48:37.118281,Season,471.68,28,Mobile,2025-01-03,2025-10-03
989,1292,2025-02-01 16:05:27.819130,Season,328.94,49,Cash,2025-02-08,2026-01-09
990,2392,2025-10-22 19:29:48.965638,Promo,45.2,14,Card,2025-11-13,2025-11-14
991,1593,2025-06-18 11:04:35.979732,Day,90.03,22,Cash,2025-06-18,2025-06-18
992,166,2024-04-22 16:20:01.689559,Multi-Day,158.72,41,Mobile,2024-05-21,2024-05-24
993,2390,2024-07-03 16:49:32.849376,Season,432.21,2,Cash,2024-07-23,2025-05-24
994,1043,2025-10-28 23:01:45.719338,Multi-Day,151.29,36,Mobile,2025-11-26,2025-11-28
995,1652,2025-11-08 07:08:20.386946,Season,302.97,28,Card,2025-11-22,2026-10-31
996,1208,2024-06-04 01:11:25.563981,Day,111.6,44,Card,2024-06-05,2024-06-05
997,545,2024-11-26 12:10:54.571533,Promo,49.52,7,Mobile,2024-12-07,2024-12-10
998,2240,2024-08-19 15:06:08.158568,Multi-Day,166.19,21,Card,2024-09-11,2024-09-16
999,2368,2024-01-14 22:04:13.696223,Multi-Day,158.71,28,Card,2024-02-09,2024-02-13
1000,2475,2024-04-30 06:24:51.106776,Promo,42.1,1,Cash,2024-05-25,2024-05-28
1001,97,2025-06-07 19:26:09.138823,Multi-Day,187.09,40,Card,2025-06-08,2025-06-14
1002,1302,2025-02-22 21:23:05.742988,Season,405.22,48,Mobile,2025-03-02,2026-01-11
1003,2057,2025-04-13 21:21:40.064275,Promo,69.83,49,Card,2025-04-14,2025-04-17
1004,457,2025-09-07 07:41:04.718452,Season,395.25,44,Cash,2025-09-09,2026-05-24
1005,1819,2024-10-02 21:19:33.342647,Season,455.6,0,Mobile,2024-10-04,2025-05-27
1006,273,2024-09-24 11:42:06.271469,Day,100.53,43,Card,2024-10-24,2024-10-24
1007,1032,2024-04-09 07:35:50.875071,Season,321.81,19,Card,2024-04-25,2024-11-15
1008,208,2024-05-18 10:16:08.151993,Day,100.15,20,Card,2024-05-21,2024-05-21
1009,1938,2025-07-15 22:50:46.437265,Multi-Day,197.27,36,Mobile,2025-08-07,2025-08-10
1010,1661,2024-02-18 11:04:02.953496,Multi-Day,152.17,7,Cash,2024-03-06,2024-03-11
1011,1147,2024-02-18 20:13:31.522625,Day,111.33,26,Mobile,2024-02-24,2024-02-24
1012,1057,2023-12-14 17:18:37.724754,Season,473.4,46,Mobile,2023-12-20,2024-10-29
1013,1537,2024-03-25 13:25:34.651332,Promo,60.86,34,Cash,2024-04-15,2024-04-16
1014,204,2024-01-27 19:23:12.531440,Promo,58.32,5,Mobile,2024-02-14,2024-02-17
1015,1833,2025-04-16 17:42:21.668859,Day,118.56,44,Mobile,2025-05-16,2025-05-16
1016,443,2024-04-22 14:03:18.573570,Multi-Day,153.04,43,Card,2024-04-27,2024-05-03
1017,689,2024-01-25 19:34:04.274170,Multi-Day,173.95,18,Mobile,2024-02-17,2024-02-23
1018,833,2024-05-07 03:57:54.001792,Promo,56.06,17,Card,2024-05-20,2024-05-23
1019,2387,2024-02-01 03:42:37.079572,Day,107.44,0,Mobile,2024-02-04,2024-02-04
1020,1462,2025-01-31 00:08:16.023980,Promo,59.61,24,Card,2025-02-24,2025-02-27
1021,1160,2024-07-05 16:19:08.616076,Season,481.94,26,Card,2024-07-23,2025-04-20
1022,387,2023-12-20 21:21:09.822094,Season,314.7,6,Card,2024-01-10,2024-11-02
1023,2042,2025-02-18 23:45:49.008591,Day,83.23,43,Cash,2025-03-12,2025-03-12
1024,1349,2025-10-19 20:59:56.529556,Day,104.33,41,Mobile,2025-11-09,2025-11-09
1025,1719,2024-01-01 20:08:45.654859,Season,313.14,28,Mobile,2024-01-14,2024-08-07
1026,680,2024-12-27 16:13:10.226708,Multi-Day,163.75,30,Mobile,2025-01-01,2025-01-04
1027,690,2024-12-15 10:51:57.688910,Day,105.32,43,Cash,2025-01-01,2025-01-01
1028,1569,2024-01-16 01:43:22.365471,Season,409.67,42,Card,2024-01-28,2024-12-02
1029,1170,2024-08-29 02:05:53.107237,Season,365.04,35,Mobile,2024-09-08,2025-08-22
1030,893,2024-09-21 16:23:13.650238,Multi-Day,199.73,18,Cash,2024-09-26,2024-10-02
1031,953,2025-07-08 18:51:04.697781,Multi-Day,176.53,5,Cash,2025-07-27,2025-08-01
1032,1255,2024-03-19 23:33:24.426322,Multi-Day,172.69,24,Mobile,2024-04-17,2024-04-21
1033,784,2024-02-19 05:20:06.826921,Multi-Day,180.27,30,Card,2024-03-18,2024-03-22
1034,2047,2025-01-16 13:31:26.521041,Promo,43.97,8,Cash,2025-02-02,2025-02-04
1035,1872,2025-04-02 08:28:20.483232,Multi-Day,185.09,19,Mobile,2025-04-29,2025-05-03
1036,495,2025-08-21 01:36:51.160697,Promo,74.11,9,Card,2025-09-03,2025-09-06
1037,747,2023-12-22 03:40:18.066616,Day,106.04,36,Cash,2024-01-04,2024-01-04
1038,2485,2024-03-17 06:40:17.385927,Season,453.79,26,Cash,2024-04-12,2025-04-12
1039,1855,2025-03-29 09:52:39.790400,Promo,68.83,12,Mobile,2025-04-08,2025-04-11
1040,2393,2024-04-14 02:25:11.059200,Day,88.6,40,Mobile,2024-04-21,2024-04-21
1041,2192,2024-09-07 08:45:31.481213,Day,98.06,1,Card,2024-09-25,2024-09-25
1042,657,2025-01-08 18:12:47.955857,Promo,49.14,49,Mobile,2025-01-25,2025-01-26
1043,1883,2025-07-13 22:44:18.924885,Day,93.56,20,Mobile,2025-07-25,2025-07-25
1044,2393,2024-04-24 20:01:52.959947,Day,98.14,32,Card,2024-05-18,2024-05-18
1045,1797,2024-10-13 15:44:26.040200,Promo,56.64,23,Mobile,2024-10-30,2024-11-02
1046,268,2024-03-15 11:18:13.998128,Day,83.8,43,Card,2024-03-23,2024-03-23
1047,2217,2025-06-02 20:58:10.382925,Multi-Day,171.34,41,Card,2025-06-13,2025-06-18
1048,1763,2025-08-29 22:20:25.566632,Multi-Day,183.26,33,Card,2025-09-12,2025-09-17
1049,2081,2025-02-24 19:19:55.810440,Season,374.86,8,Mobile,2025-02-24,2026-02-24
1050,377,2024-11-16 19:27:23.549394,Day,86.11,1,Card,2024-11-17,2024-11-17
1051,1586,2025-11-18 17:47:55.735608,Season,484.6,29,Mobile,2025-11-27,2026-10-25
1052,1464,2025-11-05 16:09:22.385602,Multi-Day,153.36,21,Card,2025-11-05,2025-11-11
1053,2441,2025-04-28 05:06:30.505304,Multi-Day,191.59,45,Mobile,2025-05-02,2025-05-06
1054,489,2025-04-16 17:07:46.151759,Multi-Day,154.66,10,Card,2025-04-16,2025-04-20
1055,722,2024-01-15 07:39:36.454169,Day,83.86,42,Cash,2024-01-22,2024-01-22
1056,946,2024-11-13 07:18:30.039228,Day,109.55,16,Cash,2024-11-19,2024-11-19
1057,2087,2023-12-04 01:57:40.463122,Multi-Day,190.59,35,Cash,2023-12-31,2024-01-04
1058,1636,2025-03-18 02:12:12.976505,Season,411.27,12,Card,2025-03-18,2026-03-09
1059,1041,2025-04-13 01:41:19.550579,Season,417.29,6,Mobile,2025-05-09,2026-01-14
1060,2274,2025-09-14 04:42:36.484824,Promo,62.46,15,Card,2025-10-13,2025-10-16
1061,2115,2024-02-01 03:16:06.544465,Multi-Day,166.48,32,Card,2024-02-17,2024-02-23
1062,1678,2024-02-17 20:38:52.493556,Season,324.45,44,Card,2024-03-06,2025-01-26
1063,999,2024-11-29 07:25:33.574355,Multi-Day,167.68,0,Card,2024-12-03,2024-12-05
1064,1778,2025-06-04 14:11:57.940822,Season,433.07,10,Mobile,2025-06-05,2026-03-29
1065,2285,2024-06-24 21:50:36.411614,Promo,70.01,5,Card,2024-07-05,2024-07-06
1066,957,2024-07-17 04:09:18.104655,Promo,74.72,19,Cash,2024-07-21,2024-07-23
1067,1590,2025-08-19 13:39:56.917572,Multi-Day,186.05,34,Cash,2025-08-30,2025-09-05
1068,1162,2024-02-15 13:41:16.270558,Season,493.68,43,Cash,2024-02-22,2024-10-18
1069,1869,2025-05-05 23:44:02.418862,Day,104.02,36,Card,2025-05-13,2025-05-13
1070,553,2025-06-18 10:57:18.972487,Promo,54.07,40,Mobile,2025-07-13,2025-07-15
1071,1634,2023-12-12 12:51:41.711090,Multi-Day,178.9,25,Mobile,2023-12-14,2023-12-20
1072,695,2025-09-03 13:38:21.257872,Multi-Day,160.64,11,Mobile,2025-09-15,2025-09-21
1073,317,2024-05-25 13:56:35.861161,Season,431.35,29,Card,2024-06-23,2025-02-13
1074,768,2025-10-21 06:14:30.037637,Multi-Day,161.21,27,Mobile,2025-11-13,2025-11-15
1075,1972,2024-06-05 03:39:16.249136,Promo,44.33,26,Cash,2024-06-28,2024-06-30
1076,2306,2024-08-20 08:26:54.328655,Multi-Day,192.27,41,Mobile,2024-09-14,2024-09-19
1077,1504,2023-12-16 02:31:44.291535,Multi-Day,168.38,18,Card,2023-12-21,2023-12-26
1078,123,2024-11-19 18:10:41.743015,Day,110.5,4,Card,2024-12-15,2024-12-15
1079,2390,2024-05-30 18:05:49.335643,Day,102.96,4,Mobile,2024-06-27,2024-06-27
1080,1869,2024-12-08 20:15:15.996508,Promo,72.29,40,Card,2024-12-30,2025-01-02
1081,1672,2025-06-09 20:39:37.910765,Season,469.03,26,Mobile,2025-06-27,2026-01-17
1082,1083,2024-08-03 14:35:02.567451,Day,118.98,27,Mobile,2024-08-22,2024-08-22
1083,1729,2025-07-21 01:18:25.463756,Season,463.69,25,Cash,2025-08-10,2026-04-23
1084,2308,2024-11-21 19:54:47.759803,Promo,64.54,26,Card,2024-11-22,2024-11-25
1085,1997,2024-08-04 22:17:46.931334,Day,105.71,48,Cash,2024-08-29,2024-08-29
1086,2143,2025-04-22 05:59:09.648196,Season,305.25,41,Card,2025-05-10,2026-02-11
1087,1149,2024-08-13 05:12:36.284414,Day,117.16,20,Mobile,2024-08-15,2024-08-15
1088,2089,2025-08-14 08:29:42.387874,Promo,73.18,0,Card,2025-09-07,2025-09-08
1089,1915,2024-10-26 00:54:29.850618,Promo,50.7,27,Mobile,2024-11-24,2024-11-26
1090,254,2024-05-08 20:21:15.719592,Day,87.22,47,Card,2024-05-19,2024-05-19
1091,7,2025-07-20 10:07:17.280272,Season,440.54,14,Cash,2025-08-17,2026-06-04
1092,2117,2025-05-30 14:36:28.223795,Multi-Day,165.45,16,Cash,2025-06-12,2025-06-14
1093,542,2024-04-26 08:18:19.408965,Multi-Day,166.99,25,Mobile,2024-05-23,2024-05-26
1094,89,2024-09-08 16:37:30.057632,Day,80.24,19,Cash,2024-10-01,2024-10-01
1095,1939,2025-07-27 12:44:22.765432,Season,473.97,24,Mobile,2025-08-16,2026-07-16
1096,213,2025-03-23 03:50:03.148171,Multi-Day,178.32,12,Mobile,2025-04-21,2025-04-23
1097,266,2025-10-26 08:48:18.544081,Promo,56.03,32,Mobile,2025-11-15,2025-11-18
1098,2341,2024-11-27 14:16:08.695438,Season,328.37,24,Card,2024-12-09,2025-06-20
1099,1231,2024-01-20 21:14:36.020775,Multi-Day,181.66,7,Mobile,2024-01-29,2024-02-04
1100,2381,2025-03-15 23:53:36.070968,Season,306.13,4,Cash,2025-03-16,2025-12-02
1101,1005,2025-08-09 07:50:11.873264,Day,109.84,5,Card,2025-08-26,2025-08-26
1102,2095,2025-05-22 04:15:40.922826,Season,343.03,22,Cash,2025-06-09,2026-01-13
1103,622,2025-06-09 07:06:21.886396,Multi-Day,170.99,29,Mobile,2025-06-19,2025-06-25
1104,427,2024-07-13 02:00:16.387422,Day,93.64,13,Mobile,2024-08-04,2024-08-04
1105,210,2025-09-04 15:11:39.827940,Season,374.01,22,Cash,2025-09-11,2026-04-18
1106,888,2025-05-29 23:32:57.290136,Promo,68.86,10,Card,2025-05-30,2025-06-02
1107,1444,2025-11-07 16:24:54.768500,Multi-Day,188.84,30,Cash,2025-11-30,2025-12-05
1108,154,2025-11-03 15:53:32.627922,Day,102.7,5,Mobile,2025-11-17,2025-11-17
1109,415,2025-10-22 07:08:12.998830,Season,316.99,10,Card,2025-11-15,2026-10-13
1110,1181,2025-06-02 09:00:00.521859,Promo,42.1,12,Mobile,2025-06-20,2025-06-23
1111,1285,2025-01-17 07:57:17.068854,Multi-Day,157.87,11,Mobile,2025-01-19,2025-01-22
1112,769,2024-08-28 13:18:02.409998,Promo,64.71,1,Cash,2024-09-10,2024-09-12
1113,983,2025-06-10 23:37:50.498531,Season,434.79,34,Mobile,2025-07-05,2026-04-11
1114,1512,2024-01-08 21:52:25.818574,Season,354.42,35,Cash,2024-01-12,2024-08-12
1115,579,2024-09-12 00:34:35.483885,Day,106.48,16,Card,2024-09-22,2024-09-22
1116,2211,2024-10-27 19:25:02.100813,Promo,59.43,27,Mobile,2024-10-29,2024-10-31
1117,1039,2023-12-05 18:35:29.870894,Day,97.68,27,Mobile,2023-12-23,2023-12-23
1118,2243,2025-02-01 06:42:33.756509,Multi-Day,163.66,21,Card,2025-02-24,2025-02-26
1119,542,2024-06-17 21:10:55.159616,Day,110.2,37,Cash,2024-07-04,2024-07-04
1120,359,2025-09-23 00:25:39.213600,Multi-Day,155.69,6,Mobile,2025-10-05,2025-10-09
1121,850,2025-08-16 13:02:21.997242,Season,385.98,14,Card,2025-08-18,2026-05-27
1122,427,2025-11-01 07:53:30.185476,Season,356.65,31,Mobile,2025-11-17,2026-09-04
1123,486,2024-09-10 18:22:02.523170,Promo,67.14,10,Cash,2024-10-04,2024-10-07
1124,1832,2025-02-09 03:42:59.092287,Multi-Day,174.33,23,Cash,2025-02-13,2025-02-16
1125,1473,2025-08-15 13:06:50.219803,Season,433.43,2,Cash,2025-08-30,2026-07-19
1126,1437,2024-03-04 18:06:59.124675,Promo,41.82,29,Cash,2024-03-10,2024-03-12
1127,330,2025-06-06 21:11:58.956503,Promo,55.81,5,Card,2025-06-18,2025-06-21
1128,1756,2024-05-03 02:03:29.956579,Day,103.97,1,Mobile,2024-05-21,2024-05-21
1129,1171,2024-10-27 11:38:13.296266,Promo,40.31,13,Card,2024-11-02,2024-11-05
1130,259,2023-12-17 04:08:50.224965,Season,360.28,40,Cash,2024-01-05,2024-11-14
1131,2340,2024-02-12 17:01:01.754499,Day,88.45,17,Cash,2024-02-19,2024-02-19
1132,143,2025-04-06 01:35:38.893988,Multi-Day,156.86,50,Cash,2025-04-13,2025-04-15
1133,2017,2024-12-11 12:39:48.863880,Multi-Day,162.78,43,Cash,2024-12-19,2024-12-24
1134,627,2023-12-02 07:09:57.104914,Season,365.62,30,Mobile,2023-12-12,2024-12-01
1135,1389,2023-12-15 02:12:44.504162,Season,301.55,12,Cash,2024-01-13,2024-12-05
1136,90,2024-11-21 11:57:28.495400,Day,109.88,25,Mobile,2024-11-23,2024-11-23
1137,720,2025-09-22 08:12:22.570063,Day,87.03,43,Cash,2025-09-25,2025-09-25
1138,481,2024-06-13 01:46:30.698145,Season,376.04,11,Mobile,2024-07-04,2025-04-15
1139,2132,2023-12-31 05:53:51.632836,Season,440.73,17,Mobile,2024-01-13,2024-10-12
1140,1101,2024-09-28 00:35:38.879478,Multi-Day,175.01,8,Cash,2024-10-09,2024-10-12
1141,673,2024-05-26 01:00:43.411304,Multi-Day,191.67,48,Card,2024-06-05,2024-06-09
1142,517,2024-05-01 15:03:49.989893,Multi-Day,190.31,20,Card,2024-05-20,2024-05-27
1143,1614,2024-05-01 02:37:24.703093,Season,314.42,47,Card,2024-05-01,2025-01-14
1144,782,2023-12-18 03:40:12.376518,Promo,74.47,48,Card,2023-12-23,2023-12-25
1145,2152,2025-05-28 05:22:44.883697,Season,308.46,39,Card,2025-06-16,2026-04-05
1146,2036,2024-07-29 06:44:17.533454,Season,303.75,42,Cash,2024-08-17,2025-03-22
1147,2387,2024-12-19 23:55:37.463224,Multi-Day,196.06,23,Cash,2025-01-02,2025-01-04
1148,687,2024-11-18 04:06:50.882543,Season,472.42,33,Cash,2024-12-17,2025-08-13
1149,1590,2024-06-21 01:53:51.962797,Day,103.03,7,Cash,2024-06-27,2024-06-27
1150,900,2025-04-16 18:23:35.735531,Season,414.68,43,Cash,2025-05-07,2026-02-06
1151,1502,2025-04-15 01:07:48.832468,Season,441.9,32,Cash,2025-04-19,2025-11-06
1152,223,2025-01-01 19:16:28.324379,Season,383.54,22,Mobile,2025-01-04,2025-07-16
1153,1077,2025-02-22 15:03:03.876431,Season,323.03,12,Mobile,2025-03-01,2026-02-02
1154,1101,2025-03-15 02:18:04.787923,Promo,40.83,48,Cash,2025-04-13,2025-04-14
1155,1742,2024-05-21 11:39:49.502037,Season,364.95,13,Cash,2024-06-17,2025-02-25
1156,503,2024-07-27 09:20:08.302749,Day,112.05,13,Mobile,2024-07-27,2024-07-27
1157,1340,2025-05-13 07:29:06.207939,Day,104.73,15,Mobile,2025-05-23,2025-05-23
1158,624,2025-07-31 12:46:34.708746,Season,466.41,48,Cash,2025-08-22,2026-03-18
1159,1887,2024-11-19 14:34:57.765085,Multi-Day,195.99,37,Mobile,2024-11-28,2024-12-03
1160,2213,2024-03-08 13:29:51.336744,Promo,43.53,38,Card,2024-03-23,2024-03-24
1161,1051,2025-08-07 23:16:37.666974,Season,468.9,25,Card,2025-08-17,2026-04-07
1162,1094,2024-07-20 01:35:15.844839,Season,348.66,25,Card,2024-08-12,2025-06-25
1163,1986,2024-12-25 06:27:56.637198,Season,417.77,0,Mobile,2024-12-31,2025-08-20
1164,1389,2025-04-14 06:57:29.728283,Multi-Day,176.2,31,Cash,2025-05-01,2025-05-07
1165,1330,2025-04-09 12:06:16.320819,Multi-Day,169.79,14,Cash,2025-05-03,2025-05-07
1166,1148,2024-12-31 14:22:13.154051,Multi-Day,165.51,20,Cash,2025-01-17,2025-01-22
1167,19,2024-07-29 07:05:04.640136,Promo,53.58,17,Mobile,2024-08-17,2024-08-20
1168,1281,2024-06-13 01:45:52.963377,Day,93.32,29,Mobile,2024-06-17,2024-06-17
