order_id,visitor_id,employee_id,location_id,order_time,items_count,total_amount,payment_method
1213,649,9,8,2025-03-05 18:50:26.135307,1,24.79,Cash
1214,711,258,1,2025-11-15 17:40:19.135315,6,38.53,Cash
1215,1357,234,8,2025-11-19 17:31:53.135322,2,18.91,Card
1216,1626,211,9,2025-04-12 20:06:01.135330,6,38.49,Cash
1217,1866,272,18,2025-11-06 18:47:31.135337,1,8.25,Cash
1218,1237,249,6,2025-02-12 15:59:34.135345,6,71.29,Cash
1219,1233,394,7,2025-03-23 17:07:07.135353,6,30.33,Cash
1220,1734,304,20,2025-04-16 11:08:59.135361,4,44.76,Card
1221,2066,387,12,2025-06-21 17:12:47.135368,3,25.35,Card
1222,840,300,19,2025-03-09 15:55:24.135376,1,26.32,Card
1223,1755,101,8,2025-06-07 19:57:41.135384,4,46.71,Card
1224,1495,96,12,2025-03-28 15:13:03.135391,5,78.22,Mobile
1225,804,254,11,2025-04-10 20:08:29.135399,2,39.72,Card
1226,2081,203,1,2025-05-27 19:13:06.135407,2,41.66,Card
1227,750,363,1,2025-02-12 19:47:39.135415,5,33.51,Card
1228,877,75,9,2025-10-01 12:04:50.135423,3,42.07,Mobile
1229,1476,234,3,2025-08-02 19:48:03.135430,6,43.59,Cash
1230,753,248,11,2025-04-09 20:18:25.135437,6,75.89,Cash
1231,498,196,11,2025-09-15 13:08:20.135455,3,27.63,Mobile
1232,1070,181,11,2025-07-09 14:39:25.135462,2,20.98,Cash
1233,2163,205,6,2024-12-23 13:24:26.135470,5,36.12,Card
1234,2171,139,11,2025-02-08 20:24:55.135483,2,22.29,Cash
1235,2399,162,10,2025-02-06 14:00:11.135491,2,36.46,Card
1236,1126,1,1,2025-06-30 14:48:44.135499,3,39.02,Cash
1237,1866,163,1,2025-01-11 17:37:27.135507,1,3.63,Cash
1238,2123,6,10,2025-04-04 13:34:42.135514,2,5.76,Mobile
1239,332,274,13,2025-06-18 19:31:23.135522,2,42.42,Mobile
1240,258,73,16,2025-05-10 17:48:32.135530,4,24.63,Cash
1241,1163,279,9,2025-05-23 13:41:35.135538,5,76.52,Mobile
1242,603,25,2,2025-07-20 20:01:38.135545,5,65.67,Mobile
1243,1350,380,20,2025-03-10 11:35:05.135553,6,35.74,Card
1244,1512,358,18,2025-06-10 19:47:18.135561,6,79.72,Mobile
1245,1743,255,13,2025-10-25 12:42:46.135568,3,25.39,Card
1246,61,374,6,2025-05-27 19:10:27.135577,5,49.54,Card
1247,2395,243,7,2025-07-03 09:34:22.135584,2,34.64,Card
1248,839,214,3,2024-11-30 14:20:05.135592,2,14.94,Mobile
1249,2374,380,2,2025-06-24 18:23:29.135600,5,73.65,Card
1250,2084,17,11,2025-09-15 19:10:35.135608,3,47.97,Cash
1251,550,246,9,2025-10-04 11:47:20.135615,2,15.03,Cash
1252,1873,369,3,2025-01-11 09:20:08.135623,5,58.23,Cash
1253,1857,265,7,2025-05-12 19:37:29.135631,4,58.91,Cash
1254,2261,178,19,2025-04-04 12:38:31.135638,4,26.49,Mobile
1255,2020,294,2,2025-05-09 14:07:19.135646,6,76.28,Card
1256,2079,118,13,2025-02-17 17:50:31.135654,1,8.17,Card
1257,2326,397,3,2025-01-26 19:02:20.135662,2,25.71,Cash
1258,1151,377,15,2024-12-16 20:09:53.135670,5,78.05,Cash
1259,2459,243,11,2025-11-01 18:04:20.135678,1,6.82,Card
1260,252,10,12,2025-04-07 21:01:11.135685,3,48.2,Card
1261,1495,207,19,2025-07-19 10:54:53.135693,4,43.67,Mobile
1262,309,113,1,2025-01-10 14:13:24.135701,3,43.53,Card
1263,2210,377,12,2025-09-08 19:15:35.135709,6,77.56,Card
1264,278,101,19,2025-06-11 18:02:23.135716,4,46.07,Mobile
1265,1201,82,11,2024-12-29 13:22:26.135724,2,33.32,Card
1266,645,325,12,2024-12-10 17:33:58.135732,3,25.97,Mobile
1267,1609,36,4,2025-10-02 11:06:50.135739,3,35.6,Cash
1268,2489,374,20,2024-12-29 11:50:30.135747,4,42.97,Mobile
1269,1791,5,3,2025-02-25 19:06:06.135754,6,36.31,Card
1270,1280,165,7,2025-03-25 14:42:47.135762,3,45.48,Cash
1271,330,365,19,2024-12-04 19:02:25.135770,3,37.86,Cash
1272,2103,136,15,2025-03-30 17:29:44.135777,4,27.15,Cash
1273,149,276,8,2024-12-03 20:50:41.135785,4,20.99,Cash
1274,706,369,15,2025-10-20 20:42:53.135792,6,63.73,Card
1275,303,162,19,2025-08-31 20:06:15.135800,3,44.17,Mobile
1276,804,218,10,2025-09-16 11:50:32.135808,1,4.26,Cash
1277,1681,360,2,2025-03-27 13:41:33.135815,3,19.97,Cash
1278,609,42,7,2025-01-31 18:25:29.135823,2,33.73,Mobile
1279,780,207,8,2025-06-22 13:41:36.135831,2,13.34,Card
1280,1293,25,12,2025-06-24 09:20:02.135838,1,7.1,Cash
1281,46,239,7,2025-07-05 14:36:04.135846,2,9.33,Card
1282,237,95,15,2025-03-28 20:50:02.135854,6,69.12,Mobile
1283,2088,115,8,2025-11-13 18:43:56.135861,3,45.92,Cash
1284,1772,393,16,2025-03-22 20:50:03.135869,4,53.2,Card
1285,214,163,1,2025-07-04 18:30:16.135876,6,78.25,Card
1286,1830,346,5,2025-09-18 13:13:09.135884,6,44.11,Card
1287,1912,308,11,2025-10-17 19:26:57.135892,2,28.25,Card
1288,115,4,18,2025-01-01 13:48:30.135899,2,34.28,Cash
1289,2100,218,13,2025-08-08 20:15:47.135907,6,77.61,Cash
1290,1909,139,12,2025-01-12 16:02:30.135915,5,21.13,Cash
1291,2445,39,7,2025-08-09 18:50:48.135923,1,15.87,Cash
1292,1262,389,12,2025-04-24 17:59:41.135931,2,12.06,Mobile
1293,600,20,15,2025-02-07 11:45:42.135940,3,19.73,Mobile
1294,804,118,15,2025-01-26 14:28:22.135948,2,30.44,Card
1295,630,314,18,2025-04-09 11:31:56.135955,3,17.51,Mobile
1296,1476,315,14,2025-10-26 14:23:12.135963,1,26.62,Mobile
1297,2499,243,17,2025-10-17 18:03:18.135971,2,18.71,Card
1298,1020,195,16,2025-07-30 13:34:18.135979,1,7.1,Card
1299,836,236,11,2025-05-03 12:40:06.135987,6,75.06,Card
1300,1860,307,20,2025-04-11 10:26:09.135994,6,44.94,Mobile
1301,695,397,13,2025-07-26 17:32:09.136002,6,56.6,Mobile
1302,605,228,6,2025-02-04 21:59:54.136010,4,49.46,Cash
1303,1686,247,8,2025-10-08 13:02:08.136018,6,32.06,Card
1304,2204,85,17,2025-03-17 18:30:21.136025,4,76.84,Cash
1305,244,148,4,2025-09-01 13:20:20.136033,3,46.61,Card
1306,432,314,14,2025-06-26 12:20:56.136041,2,27.23,Card
1307,1472,82,20,2025-08-28 18:13:02.136048,6,53.62,Card
1308,2341,60,4,2025-09-29 19:34:49.136056,5,57.62,Card
1309,582,344,10,2025-05-23 17:22:53.136064,5,73.4,Cash
1310,1999,161,16,2025-10-25 17:22:16.136071,1,10.11,Card
1311,579,262,6,2025-01-09 11:59:52.136079,6,69.1,Card
1312,771,374,7,2025-06-29 15:27:35.136087,6,73.71,Card
1313,1866,356,10,2025-10-28 10:21:58.136094,2,17.07,Mobile
1314,64,176,2,2025-05-04 17:13:29.136102,3,30.12,Card
1315,1595,330,8,2025-04-02 12:19:13.136109,4,74.07,Mobile
1316,2351,91,7,2025-03-07 11:46:00.136117,5,27.1,Mobile
1317,1922,79,8,2025-06-22 15:12:20.136124,2,33.6,Cash
1318,55,35,19,2025-02-23 12:50:55.136132,1,24.62,Card
1319,1041,32,3,2025-10-10 10:31:54.136140,1,25.45,Card
1320,1466,221,12,2025-01-21 11:03:29.136148,1,27.05,Cash
1321,2091,230,5,2025-03-24 20:30:57.136156,4,40.23,Mobile
1322,1259,252,15,2025-09-10 16:23:12.136163,4,42.46,Card
1323,2282,259,3,2025-08-04 18:26:23.136171,6,75.73,Cash
1324,726,272,1,2025-04-07 13:37:19.136179,5,63.98,Card
1325,1469,36,13,2025-05-09 13:46:32.136186,2,3.37,Cash
1326,1320,231,16,2025-02-24 13:21:11.136194,3,35.97,Cash
1327,2011,121,16,2025-01-26 14:14:32.136202,4,37.24,Card
1328,1925,159,15,2025-01-14 13:27:37.136210,2,30.41,Card
1329,1633,124,5,2025-03-24 13:49:58.136218,2,26.3,Mobile
1330,2337,162,20,2025-04-04 17:31:15.136225,6,72.2,Cash
1331,830,347,16,2025-08-11 20:12:34.136233,5,73.92,Mobile
1332,854,374,11,2025-01-04 19:38:30.136241,4,58.97,Card
1333,1307,384,8,2024-12-12 20:35:14.136248,2,23.58,Card
1334,2306,261,20,2024-12-05 19:54:47.136256,2,40.07,Card
1335,1831,227,9,2025-06-01 17:38:39.136263,6,58.07,Mobile
1336,812,331,9,2025-09-27 14:19:25.136271,3,30.4,Mobile
1337,250,275,6,2024-11-28 18:58:09.136279,3,39.57,Cash
1338,543,142,4,2025-09-14 20:59:21.136286,1,4.44,Card
1339,375,368,11,2025-08-02 18:51:42.136294,1,12.97,Mobile
1340,562,318,1,2025-05-02 19:03:04.136302,6,75.24,Mobile
1341,391,34,12,2025-10-31 14:25:43.136309,2,16.17,Card
1342,551,334,20,2024-12-26 17:10:39.136317,2,28.23,Mobile
1343,365,142,5,2025-01-27 20:27:47.136325,5,66.32,Cash
1344,2183,334,7,2025-02-05 16:49:05.136333,3,36.73,Mobile
1345,967,68,3,2025-07-02 19:54:51.136341,3,51.4,Card
1346,393,211,10,2025-01-04 13:29:29.136349,5,40.78,Mobile
1347,187,164,16,2025-06-05 09:55:21.136356,2,25.71,Cash
1348,1016,370,18,2025-05-20 11:51:34.136364,1,23.06,Card
1349,378,338,6,2025-01-04 17:59:35.136372,5,52.44,Cash
1350,2123,215,16,2025-07-06 19:51:08.136379,4,55.37,Cash
1351,236,255,9,2025-02-14 18:20:18.136386,1,9.92,Mobile
1352,1909,83,16,2025-06-18 16:36:53.136394,2,15.73,Cash
1353,436,28,5,2025-09-21 20:00:36.136402,5,45.1,Mobile
1354,1402,396,13,2025-08-31 20:25:33.136409,2,32.84,Mobile
1355,1914,193,4,2025-02-07 10:09:42.136417,5,45.82,Card
1356,934,275,18,2025-10-09 18:35:55.136434,2,20.44,Mobile
1357,1938,94,16,2025-02-24 14:38:40.136441,4,51.96,Mobile
1358,113,291,17,2024-12-05 21:10:53.136449,5,70.08,Cash
1359,1296,245,2,2025-01-24 19:53:45.136457,6,62.28,Mobile
1360,1966,192,5,2025-05-31 18:22:42.136465,5,71.12,Card
1361,1241,71,8,2024-12-29 19:57:13.136473,2,21.47,Card
1362,1396,263,19,2025-10-25 09:03:58.136486,5,56.54,Card
1363,69,364,2,2025-11-06 12:01:49.136494,3,41.7,Mobile
1364,606,133,6,2025-04-07 12:11:27.136502,5,33.66,Mobile
1365,1497,199,14,2024-12-26 09:52:39.136509,2,3.05,Cash
1366,2046,53,7,2025-10-10 12:08:33.136517,3,25.96,Mobile
1367,2003,225,15,2025-11-01 13:38:45.136524,6,77.96,Card
1368,1223,45,15,2025-01-16 13:51:41.136532,5,70.28,Card
1369,740,290,9,2025-07-03 13:24:49.136540,3,20.17,Card
1370,1350,312,18,2025-09-03 15:50:39.136548,6,71.63,Cash
1371,684,21,18,2025-05-10 20:24:15.136555,1,15.48,Mobile
1372,1425,279,19,2025-02-18 12:32:25.136563,3,40.66,Mobile
1373,1678,354,18,2025-07-31 18:20:49.136571,4,16.88,Card
1374,716,87,2,2025-06-22 09:26:57.136578,3,57.55,Card
1375,1399,292,12,2025-11-07 17:03:23.136586,4,58.24,Card
1376,121,395,13,2025-06-18 12:10:37.136593,6,73.86,Cash
1377,2379,266,20,2025-03-02 21:59:31.136601,5,51.14,Card
1378,112,166,19,2025-02-07 12:31:45.136609,6,70.23,Cash
1379,2401,101,12,2025-04-20 18:32:32.136616,6,76.48,Cash
1380,60,229,4,2025-03-29 17:20:43.136624,5,63.12,Mobile
1381,1858,182,10,2025-11-04 12:47:15.136633,2,30.63,Cash
1382,2008,258,11,2025-09-30 14:23:10.136640,2,38.04,Card
1383,1232,67,13,2024-12-11 12:48:11.136648,5,49.38,Card
1384,887,331,3,2025-09-10 12:11:43.136656,1,14.91,Cash
1385,1923,44,11,2025-03-15 20:19:38.136663,2,22.68,Card
1386,2344,24,8,2025-01-24 12:50:38.136671,4,56.32,Cash
1387,895,179,15,2025-10-29 20:59:49.136679,6,74.82,Mobile
1388,2472,300,14,2025-10-06 11:32:17.136687,4,47.92,Cash
1389,365,293,8,2025-10-28 20:31:08.136694,3,27.93,Card
1390,201,270,16,2025-08-03 17:25:46.136702,5,69.93,Cash
1391,2091,117,15,2025-03-14 18:10:48.136710,1,7.3,Card
1392,257,155,15,2025-05-05 11:34:57.136718,2,9.71,Card
1393,281,391,10,2025-09-05 15:52:59.136726,6,37.26,Mobile
1394,1369,380,5,2025-03-08 18:16:09.136733,3,42.34,Mobile
1395,366,386,5,2025-07-26 12:37:26.136741,1,8.33,Cash
1396,219,335,7,2025-01-17 17:02:44.136748,1,26.78,Card
1397,1909,70,9,2025-07-04 12:38:35.136756,6,75.9,Card
1398,1673,219,19,2024-12-27 16:52:00.136764,2,29.69,Cash
1399,764,214,13,2024-12-27 18:38:07.136772,1,17.01,Cash
1400,2278,325,16,2025-02-03 16:00:49.136780,4,45.86,Cash
1401,85,54,19,2025-04-08 17:14:40.136787,6,54.1,Card
1402,264,285,2,2024-12-18 16:40:47.136795,2,17.6,Cash
1403,2021,307,17,2025-03-10 11:05:52.136803,4,31.76,Mobile
1404,1557,290,1,2025-03-31 12:35:50.136811,2,46.49,Mobile
1405,2450,337,4,2025-02-08 18:23:00.136819,4,32.34,Card
1406,885,328,7,2025-05-28 17:41:59.136827,2,16.91,Cash
1407,1930,399,17,2024-12-09 11:01:08.136835,5,54.88,Cash
1408,254,272,13,2025-07-04 17:58:48.136843,4,59.33,Card
1409,869,146,7,2025-09-06 18:37:52.136850,6,75.23,Mobile
1410,727,164,4,2025-05-19 18:10:59.136858,6,43.88,Mobile
1411,2386,135,5,2024-12-12 17:08:44.136866,4,32.06,Cash
1412,365,264,5,2025-10-29 18:00:18.136874,5,58.2,Cash
1413,186,391,20,2025-09-07 14:34:45.136882,3,33.93,Cash
1414,1760,32,16,2025-06-28 12:12:46.136890,1,5.9,Cash
1415,1845,162,2,2025-03-25 09:30:31.136903,2,19.24,Mobile
1416,1253,221,20,2025-09-17 17:06:58.136911,1,28.49,Mobile
1417,703,19,13,2025-07-04 12:12:11.136919,1,20.15,Cash
1418,342,84,18,2025-04-01 17:20:50.136926,5,68.62,Cash
1419,904,24,12,2025-01-09 18:00:27.136934,4,32.81,Cash
1420,35,78,3,2025-01-15 17:31:23.136942,5,58.62,Card
1421,1217,385,6,2025-02-26 11:22:31.136950,6,68.88,Cash
1422,1504,134,2,2025-08-31 13:49:23.136958,5,56.81,Cash
1423,672,4,20,2025-02-08 16:26:16.136966,5,40.37,Mobile
1424,480,58,10,2025-11-14 09:48:44.136973,1,4.28,Card
1425,997,68,9,2025-05-06 17:27:39.136981,6,78.44,Card
1426,2317,246,4,2025-11-12 19:18:17.136989,2,8.79,Card
1427,1062,260,2,2024-12-19 14:54:46.136996,1,14.8,Mobile
1428,195,79,12,2025-04-07 17:04:21.137004,5,58.3,Mobile
1429,464,223,6,2025-05-21 11:48:22.137012,1,3.48,Mobile
1430,322,303,5,2025-09-29 16:21:30.137019,6,77.8,Card
1431,1067,88,11,2025-03-06 10:41:09.137027,5,38.72,Card
1432,452,150,9,2025-07-26 19:43:32.137035,6,50.3,Mobile
1433,141,30,20,2025-04-07 13:25:39.137043,1,18.49,Card
1434,369,355,20,2025-10-30 10:05:56.137050,1,7.45,Card
1435,1792,376,14,2025-01-14 12:49:10.137058,5,69.4,Cash
1436,2275,218,7,2025-07-28 13:23:12.137066,5,38.7,Card
1437,1270,207,10,2025-04-14 14:02:56.137074,1,22.65,Cash
1438,922,156,5,2025-04-07 14:49:42.137081,6,76.73,Card
1439,1883,246,10,2025-09-22 21:49:25.137089,5,72.09,Cash
1440,1022,221,20,2025-02-12 20:33:03.137097,3,19.15,Cash
1441,822,78,9,2025-07-22 13:14:06.137104,3,52.9,Mobile
1442,2122,132,16,2025-04-21 18:34:25.137112,5,58.88,Mobile
1443,2197,229,7,2025-07-17 18:04:52.137120,2,15.96,Mobile
1444,826,359,7,2025-03-17 11:13:56.137127,4,17.35,Cash
1445,1680,89,12,2025-10-27 12:46:18.137135,3,23.88,Cash
1446,248,385,15,2025-04-24 11:39:39.137143,6,64.01,Mobile
1447,1275,208,3,2025-05-31 13:17:18.137151,1,32.39,Mobile
1448,234,205,1,2025-10-23 19:05:48.137158,6,56.32,Mobile
1449,183,89,6,2025-07-23 16:46:14.137166,3,26.82,Card
1450,2340,59,3,2025-11-19 21:13:52.137174,2,25.76,Card
1451,646,122,8,2025-10-16 14:54:06.137181,6,70.94,Cash
1452,2215,96,4,2025-02-02 12:49:19.137189,5,75.31,Cash
1453,353,87,4,2025-04-19 20:55:07.137197,1,3.47,Cash
1454,1286,176,4,2025-11-20 19:16:15.137204,1,22.36,Cash
1455,2309,165,19,2025-09-10 14:06:18.137212,1,25.66,Card
1456,426,317,6,2025-08-21 13:40:09.137220,6,77.12,Cash
1457,82,59,7,2025-07-16 11:36:59.137227,3,29.95,Cash
1458,238,390,9,2025-06-06 18:15:34.137235,2,16.13,Mobile
1459,142,258,4,2025-06-25 13:19:01.137243,6,71.7,Mobile
1460,1096,374,10,2025-01-21 13:46:25.137250,5,60.94,Mobile
1461,1544,139,19,2025-11-11 15:23:44.137258,6,63.04,Cash
1462,1619,137,2,2025-07-10 12:07:56.137266,6,65.9,Cash
1463,550,378,9,2025-10-05 11:39:26.137274,1,24.18,Cash
1464,1547,368,13,2025-07-25 17:03:49.137281,1,12.64,Cash
1465,1478,331,8,2024-12-18 10:38:48.137290,5,68.54,Card
1466,162,22,18,2025-07-12 13:32:22.137298,2,4.02,Card
1467,1246,169,17,2025-09-19 17:50:12.137306,3,36.48,Card
1468,784,311,13,2025-07-28 19:00:24.137314,5,45.2,Card
1469,1362,260,12,2025-08-28 18:01:58.137322,5,29.11,Cash
1470,2150,70,20,2025-07-10 17:08:30.137330,6,53.52,Mobile
1471,2472,391,16,2025-03-19 18:29:44.137338,1,22.6,Card
1472,109,224,13,2025-08-14 13:27:43.137345,4,46.57,Card
1473,1190,384,20,2025-06-16 19:30:47.137353,1,24.77,Cash
1474,1309,271,20,2024-12-25 18:38:35.137360,3,43.79,Mobile
1475,1062,282,8,2025-03-05 18:46:47.137368,3,41.41,Mobile
1476,969,359,6,2025-10-09 10:28:28.137376,2,32.96,Cash
1477,1147,160,4,2025-07-21 19:25:00.137383,6,28.73,Card
1478,435,351,11,2025-04-19 14:49:29.137391,5,61.42,Mobile
1479,1627,382,15,2025-03-18 18:28:52.137398,5,47.32,Cash
1480,1297,228,15,2025-07-03 12:53:51.137406,5,26.97,Cash
1481,1633,61,12,2025-05-29 19:58:25.137413,3,29.58,Mobile
1482,904,85,18,2025-11-08 19:02:50.137421,3,43.84,Mobile
1483,1228,384,19,2025-06-21 17:00:40.137437,5,72.28,Mobile
1484,459,103,10,2025-10-16 12:55:57.137445,6,31.76,Card
1485,855,137,18,2025-06-27 15:57:34.137452,4,40.3,Mobile
1486,1890,156,11,2025-04-03 19:34:53.137460,1,9.59,Cash
1487,1457,60,15,2024-11-30 14:24:05.137468,4,37.86,Card
1488,263,138,12,2025-03-05 10:47:53.137480,2,30.76,Card
1489,1322,288,1,2025-07-27 14:45:05.137488,5,60.17,Mobile
1490,731,239,20,2025-05-13 14:20:44.137496,4,50.7,Cash
1491,1274,165,18,2025-11-09 21:42:06.137504,1,11.58,Mobile
1492,1167,187,16,2025-11-24 17:49:34.137512,6,79.44,Cash
1493,352,282,17,2025-03-06 18:24:12.137520,6,43.75,Card
1494,472,252,15,2025-04-05 16:14:47.137527,2,30.02,Card
1495,256,185,12,2025-05-04 16:33:36.137535,6,74.97,Card
1496,1958,357,4,2024-12-18 11:59:06.137543,5,48.64,Mobile
1497,951,153,6,2025-01-29 11:11:13.137551,2,11.83,Cash
1498,1687,28,13,2025-10-07 12:06:42.137558,2,25.31,Card
1499,1904,135,7,2025-08-26 12:17:56.137566,4,48.0,Card
1500,1928,31,20,2025-11-19 17:17:40.137574,2,29.46,Card
1501,89,46,9,2025-06-27 20:56:08.137581,1,10.29,Card
1502,1000,182,8,2025-10-10 20:07:11.137589,1,5.79,Cash
1503,647,273,14,2025-06-14 19:58:59.137597,1,26.97,Cash
1504,2256,274,19,2025-04-07 21:45:22.137604,3,17.62,Card
1505,627,363,4,2025-04-28 14:39:12.137612,2,36.79,Mobile
1506,2495,19,10,2024-11-24 11:04:37.137620,2,12.7,Cash
1507,1115,210,11,2025-08-06 12:13:37.137627,6,47.01,Card
1508,293,124,2,2025-06-07 18:30:30.137635,3,52.58,Card
1509,1099,340,15,2025-03-12 16:50:43.137643,6,68.43,Card
1510,1742,184,20,2025-03-17 15:06:10.137650,3,54.32,Cash
1511,786,389,15,2025-04-14 21:26:23.137658,6,55.27,Cash
1512,1977,142,19,2025-09-28 13:44:38.137666,3,34.72,Cash
1513,777,7,6,2025-09-04 12:00:03.137673,1,24.59,Card
1514,1913,19,6,2025-02-03 11:01:53.137681,6,78.25,Card
1515,1842,214,14,2025-07-08 12:51:40.137689,6,68.63,Mobile
1516,513,358,19,2025-07-24 13:02:26.137696,5,38.59,Cash
1517,623,325,4,2025-05-11 10:00:54.137703,3,31.23,Card
1518,2019,138,20,2025-08-30 10:05:44.137710,2,45.96,Cash
1519,1847,223,12,2025-04-08 12:43:50.137718,2,40.57,Cash
1520,365,215,4,2025-03-11 21:37:15.137726,5,64.68,Card
1521,1447,110,2,2025-07-12 14:04:03.137734,2,17.84,Cash
1522,1390,15,1,2025-10-01 11:25:03.137741,1,18.22,Card
1523,811,259,7,2025-11-23 18:37:30.137749,5,49.19,Cash
1524,571,97,6,2025-08-02 19:07:11.137757,4,39.3,Cash
1525,1248,213,2,2025-07-05 18:07:37.137764,5,73.65,Cash
1526,2448,287,8,2025-05-21 12:50:58.137771,3,19.71,Card
1527,2464,71,18,2025-09-20 13:26:27.137779,1,27.47,Cash
1528,2226,228,19,2025-06-07 11:07:30.137787,1,20.55,Cash
1529,2295,23,3,2025-01-04 20:03:52.137795,3,49.03,Card
1530,163,48,17,2025-01-08 15:36:59.137803,5,34.73,Cash
1531,1397,88,15,2025-06-26 11:17:20.137811,6,75.21,Card
1532,458,371,11,2025-04-12 21:35:17.137818,2,3.29,Mobile
1533,352,59,9,2025-03-18 14:22:04.137826,6,72.9,Card
1534,1175,75,13,2025-08-27 17:55:45.137834,2,27.91,Cash
1535,1108,55,1,2025-06-01 10:20:32.137841,5,31.05,Card
1536,967,226,11,2025-08-26 13:14:52.137849,4,67.52,Mobile
1537,2352,322,18,2025-05-08 18:46:35.137856,4,64.11,Cash
1538,1819,126,6,2025-05-10 19:16:16.137865,5,53.48,Cash
1539,1794,336,3,2025-07-30 20:32:39.137872,6,57.38,Mobile
1540,1140,127,12,2025-10-06 17:21:55.137880,6,33.92,Mobile
1541,994,235,13,2025-04-15 18:04:10.137888,5,34.62,Card
1542,2070,130,8,2025-11-13 11:17:32.137895,5,54.56,Card
1543,151,278,10,2025-08-15 14:40:46.137903,6,63.77,Card
1544,1023,69,17,2025-04-01 13:56:21.137911,5,47.54,Card
1545,872,237,13,2025-06-21 13:04:18.137918,2,17.07,Mobile
1546,1132,219,5,2024-12-10 20:30:35.137926,4,62.78,Cash
1547,2158,344,7,2025-10-17 20:18:13.137934,3,44.3,Cash
1548,382,147,6,2025-01-20 18:54:23.137942,4,22.26,Card
1549,1836,98,2,2024-12-28 17:28:26.137950,1,14.31,Cash
1550,1780,132,10,2025-05-30 17:31:24.137958,6,73.51,Cash
1551,1398,67,19,2025-03-16 17:41:21.137965,1,9.27,Card
1552,1290,162,2,2025-08-07 19:30:33.137985,1,8.17,Card
1553,2455,7,5,2025-09-21 13:59:43.137994,1,22.61,Mobile
1554,2487,257,16,2025-03-16 19:35:17.138001,2,26.07,Card
1555,988,177,10,2025-09-10 16:42:18.138009,2,41.12,Mobile
1556,636,228,7,2025-11-04 12:30:45.138016,2,30.83,Cash
1557,334,118,17,2025-10-19 14:30:41.138023,6,36.91,Cash
1558,386,46,17,2025-07-28 14:27:07.138031,4,54.18,Cash
1559,1900,138,4,2025-08-15 17:11:01.138039,6,44.25,Mobile
1560,436,175,8,2024-12-12 11:34:30.138046,3,24.85,Card
1561,1001,345,17,2024-12-23 19:18:46.138053,1,8.12,Mobile
1562,1372,283,5,2025-11-22 15:11:30.138061,6,53.05,Cash
1563,1161,259,13,2025-01-07 13:37:22.138068,6,47.97,Cash
1564,2460,237,14,2025-09-08 17:08:38.138075,5,51.43,Cash
1565,2496,350,6,2025-08-03 20:16:45.138083,5,60.33,Cash
1566,292,400,13,2025-06-08 20:03:33.138090,3,48.95,Card
1567,1093,149,1,2025-09-17 11:30:22.138097,6,35.23,Cash
1568,26,296,12,2025-01-24 17:47:06.138105,2,15.46,Cash
1569,1625,342,7,2025-04-10 12:04:49.138112,1,15.99,Card
1570,1603,388,14,2025-10-05 12:45:53.138120,5,77.4,Mobile
1571,1137,353,13,2025-09-20 11:48:12.138127,3,39.84,Card
1572,128,353,20,2025-04-20 19:00:34.138134,1,31.63,Cash
1573,1108,168,10,2025-09-13 12:22:50.138141,6,79.66,Cash
1574,1355,127,9,2024-11-26 18:44:33.138148,2,25.68,Mobile
1575,1612,148,19,2025-07-06 20:22:45.138156,6,78.53,Card
1576,1700,332,14,2025-05-27 21:40:10.138163,3,36.33,Cash
1577,1516,30,4,2025-03-02 21:02:42.138171,1,14.61,Mobile
1578,201,314,18,2024-11-25 12:39:38.138178,6,45.09,Mobile
1579,1326,56,5,2024-12-24 19:14:23.138186,6,61.5,Mobile
1580,246,97,16,2025-05-18 12:14:15.138193,1,17.84,Cash
1581,477,276,17,2025-06-08 19:11:25.138201,1,17.07,Mobile
1582,1731,182,19,2025-03-10 09:14:53.138208,1,21.52,Mobile
1583,1004,260,16,2025-02-22 11:56:17.138215,1,22.55,Mobile
1584,2446,93,4,2025-07-10 17:24:41.138223,6,73.21,Mobile
1585,1540,324,18,2025-10-30 12:25:42.138231,5,43.07,Card
1586,631,56,16,2025-08-11 11:00:03.138239,1,25.45,Cash
1587,1002,11,1,2025-06-18 11:06:39.138246,3,45.44,Mobile
1588,1656,35,16,2025-01-28 19:58:36.138253,2,32.85,Cash
1589,1348,52,13,2025-08-05 15:44:47.138260,4,71.31,Cash
1590,1080,164,1,2025-11-04 14:07:11.138268,5,43.34,Cash
1591,1271,318,18,2025-05-20 19:04:16.138275,6,79.58,Cash
1592,2305,171,13,2025-09-08 13:07:16.138282,5,63.76,Cash
1593,2255,162,9,2025-11-06 14:54:41.138290,4,69.51,Card
1594,2027,61,1,2025-06-28 10:58:31.138297,5,47.04,Card
1595,2180,198,14,2025-09-27 14:08:09.138305,3,45.51,Card
1596,2063,45,18,2025-08-16 17:05:51.138312,3,40.94,Mobile
1597,1919,395,15,2025-05-21 11:29:30.138337,6,39.01,Cash
1598,311,194,10,2025-05-16 18:51:36.138345,5,79.13,Card
1599,1512,291,4,2025-08-24 14:15:48.138353,1,20.85,Cash
1600,1543,298,17,2025-09-06 13:10:20.138360,1,19.69,Card
1601,452,373,19,2025-07-11 16:22:36.138368,2,35.91,Mobile
1602,2304,92,19,2025-06-12 13:19:52.138376,4,69.18,Cash
1603,1535,66,17,2025-02-01 19:42:06.138383,4,41.43,Card
1604,906,365,10,2025-03-02 14:10:33.138391,6,48.79,Card
1605,1331,76,8,2025-02-10 21:11:33.138399,4,33.11,Mobile
