ridelog_id,ride_id,visitor_id,employee_id,start_time,ride_duration_seconds,end_time,queue_time_seconds,satisfaction_rating
4873,12,2451,245,2025-11-20 13:52:35.166155,184,2025-11-20 13:55:39.166155,1210,3
4874,40,1165,116,2025-04-16 11:20:43.166163,298,2025-04-16 11:25:41.166163,3592,3
4875,40,2395,41,2025-10-23 14:11:07.166171,205,2025-10-23 14:14:32.166171,354,3
4876,47,787,104,2025-04-11 20:19:26.166179,87,2025-04-11 20:20:53.166179,1909,4
4877,43,976,248,2025-06-10 19:13:59.166187,282,2025-06-10 19:18:41.166187,3355,3
4878,20,834,364,2025-06-10 20:14:30.166195,127,2025-06-10 20:16:37.166195,2621,2
4879,33,193,172,2025-03-07 09:06:32.166203,76,2025-03-07 09:07:48.166203,2683,1
4880,29,2200,266,2025-02-08 10:22:27.166211,233,2025-02-08 10:26:20.166211,2850,5
4881,16,386,329,2024-12-08 16:12:18.166219,131,2024-12-08 16:14:29.166219,201,3
4882,14,1976,386,2025-07-05 15:31:05.166226,35,2025-07-05 15:31:40.166226,1663,5
4883,7,1412,376,2025-03-24 16:47:24.166233,294,2025-03-24 16:52:18.166233,1287,4
4884,6,1102,149,2025-09-02 18:51:25.166241,106,2025-09-02 18:53:11.166241,1051,2
4885,21,2001,203,2025-01-27 10:19:14.166249,64,2025-01-27 10:20:18.166249,1537,4
4886,36,172,374,2025-08-09 15:08:37.166257,140,2025-08-09 15:10:57.166257,3351,1
4887,22,337,25,2025-01-19 18:16:56.166265,220,2025-01-19 18:20:36.166265,50,4
4888,40,1455,278,2025-05-16 19:50:27.166273,255,2025-05-16 19:54:42.166273,2483,3
4889,19,605,11,2025-07-13 14:03:39.166281,250,2025-07-13 14:07:49.166281,1732,2
4890,25,666,261,2025-01-28 18:37:50.166289,56,2025-01-28 18:38:46.166289,2162,1
4891,3,2154,6,2025-11-10 20:02:07.166297,129,2025-11-10 20:04:16.166297,2944,3
4892,36,1233,225,2025-10-31 17:38:35.166305,111,2025-10-31 17:40:26.166305,2850,5
4893,45,1929,272,2025-06-03 16:14:36.166313,35,2025-06-03 16:15:11.166313,1214,5
4894,34,352,248,2025-11-16 17:57:14.166321,251,2025-11-16 18:01:25.166321,265,3
4895,11,1762,46,2024-12-09 20:21:10.166329,51,2024-12-09 20:22:01.166329,147,3
4896,48,2096,14,2025-10-07 20:05:34.166337,150,2025-10-07 20:08:04.166337,2061,5
4897,42,2079,24,2025-01-24 15:42:33.166345,168,2025-01-24 15:45:21.166345,2707,1
4898,47,475,365,2025-06-29 13:10:41.166353,132,2025-06-29 13:12:53.166353,1046,2
4899,27,1150,254,2025-06-27 15:17:47.166360,69,2025-06-27 15:18:56.166360,580,5
4900,42,2267,332,2025-03-06 21:33:19.166369,292,2025-03-06 21:38:11.166369,1637,5
4901,2,2293,262,2025-01-11 21:57:53.166377,60,2025-01-11 21:58:53.166377,2860,2
4902,6,443,247,2024-12-16 18:46:29.166385,85,2024-12-16 18:47:54.166385,867,2
4903,46,1675,277,2025-01-30 14:28:10.166393,119,2025-01-30 14:30:09.166393,2594,3
4904,2,255,112,2025-02-10 14:52:49.166401,277,2025-02-10 14:57:26.166401,3316,4
4905,42,70,201,2025-03-18 14:40:45.166409,214,2025-03-18 14:44:19.166409,669,2
4906,17,578,302,2025-02-05 14:48:33.166417,137,2025-02-05 14:50:50.166417,3533,2
4907,40,495,105,2025-09-21 17:47:07.166425,187,2025-09-21 17:50:14.166425,305,4
4908,48,2373,228,2025-01-25 09:11:09.166432,251,2025-01-25 09:15:20.166432,2153,4
4909,14,781,187,2025-10-19 16:47:37.166439,230,2025-10-19 16:51:27.166439,3591,4
4910,10,2451,368,2025-04-02 20:34:38.166445,182,2025-04-02 20:37:40.166445,1801,3
4911,45,851,170,2024-12-21 19:54:40.166461,55,2024-12-21 19:55:35.166461,3059,1
4912,33,1839,187,2025-10-18 11:19:33.166475,202,2025-10-18 11:22:55.166475,3574,5
4913,42,129,41,2025-02-21 12:40:38.166483,230,2025-02-21 12:44:28.166483,2729,5
4914,12,1507,323,2025-04-07 10:29:00.166491,256,2025-04-07 10:33:16.166491,3387,1
4915,32,2194,339,2025-06-09 21:37:33.166499,292,2025-06-09 21:42:25.166499,3364,1
4916,49,1649,83,2025-06-24 13:59:21.166507,141,2025-06-24 14:01:42.166507,3202,4
4917,24,1824,321,2025-10-05 21:17:50.166515,120,2025-10-05 21:19:50.166515,2135,4
4918,14,1480,342,2025-08-11 15:31:48.166523,57,2025-08-11 15:32:45.166523,47,4
4919,5,1803,147,2025-09-04 17:25:33.166531,266,2025-09-04 17:29:59.166531,2521,3
4920,5,1428,335,2025-10-02 10:11:46.166539,149,2025-10-02 10:14:15.166539,3375,1
4921,47,8,147,2025-08-05 19:01:13.166546,152,2025-08-05 19:03:45.166546,3577,1
4922,32,220,281,2025-02-27 17:21:48.166554,275,2025-02-27 17:26:23.166554,2765,3
4923,45,725,167,2025-04-16 17:07:49.166562,90,2025-04-16 17:09:19.166562,575,1
4924,49,102,256,2025-10-14 18:15:39.166570,163,2025-10-14 18:18:22.166570,2021,4
4925,33,1702,223,2025-03-18 17:05:17.166578,240,2025-03-18 17:09:17.166578,1008,4
4926,46,2050,94,2025-06-05 18:00:56.166586,145,2025-06-05 18:03:21.166586,547,4
4927,4,771,376,2025-11-13 20:50:39.166594,58,2025-11-13 20:51:37.166594,1940,4
4928,30,834,161,2024-12-23 20:36:40.166602,291,2024-12-23 20:41:31.166602,2905,4
4929,41,740,248,2025-08-31 10:28:29.166611,191,2025-08-31 10:31:40.166611,3057,2
4930,17,200,268,2025-02-02 09:23:20.166619,181,2025-02-02 09:26:21.166619,2997,4
4931,3,1993,348,2025-09-10 17:55:27.166627,231,2025-09-10 17:59:18.166627,250,2
4932,13,26,158,2025-04-22 18:13:14.166635,31,2025-04-22 18:13:45.166635,761,3
4933,44,2018,70,2025-05-17 10:40:53.166643,283,2025-05-17 10:45:36.166643,482,3
4934,48,944,170,2024-12-23 14:47:32.166650,116,2024-12-23 14:49:28.166650,174,2
4935,36,102,398,2025-02-22 21:01:48.166658,163,2025-02-22 21:04:31.166658,1816,1
4936,18,1355,261,2025-04-01 20:00:49.166666,213,2025-04-01 20:04:22.166666,1537,4
4937,23,2420,215,2024-12-17 14:12:08.166674,282,2024-12-17 14:16:50.166674,2395,5
4938,35,197,316,2024-12-15 15:01:47.166682,168,2024-12-15 15:04:35.166682,830,1
4939,49,510,78,2025-09-23 10:36:15.166690,214,2025-09-23 10:39:49.166690,2459,1
4940,33,1996,193,2025-01-29 10:00:15.166699,292,2025-01-29 10:05:07.166699,219,5
4941,36,1015,369,2025-02-25 11:54:36.166707,205,2025-02-25 11:58:01.166707,2595,5
4942,17,923,308,2025-03-27 13:08:41.166715,114,2025-03-27 13:10:35.166715,387,4
4943,39,2347,137,2025-06-16 14:07:15.166724,277,2025-06-16 14:11:52.166724,288,2
4944,34,1792,144,2025-04-20 09:36:03.166731,108,2025-04-20 09:37:51.166731,2023,4
4945,12,1556,35,2024-12-06 17:20:52.166739,101,2024-12-06 17:22:33.166739,3539,4
4946,5,1332,330,2025-02-24 21:06:54.166747,249,2025-02-24 21:11:03.166747,296,4
4947,48,21,369,2025-03-12 20:07:02.166755,121,2025-03-12 20:09:03.166755,2164,4
4948,40,1923,272,2025-07-02 14:03:56.166763,137,2025-07-02 14:06:13.166763,2507,1
4949,27,1065,161,2025-09-16 13:13:45.166771,264,2025-09-16 13:18:09.166771,3233,1
4950,40,1916,307,2025-04-02 12:25:04.166779,194,2025-04-02 12:28:18.166779,1700,2
4951,13,1522,317,2025-06-02 20:50:50.166787,146,2025-06-02 20:53:16.166787,3207,5
4952,26,1984,79,2025-02-26 16:13:24.166795,248,2025-02-26 16:17:32.166795,538,3
4953,14,1900,315,2025-05-03 11:58:28.166803,183,2025-05-03 12:01:31.166803,2311,2
4954,32,967,127,2025-10-15 12:44:22.166810,105,2025-10-15 12:46:07.166810,1088,4
4955,11,1688,359,2025-03-09 20:38:25.166818,220,2025-03-09 20:42:05.166818,1721,4
4956,38,1332,4,2025-02-07 12:13:22.166826,124,2025-02-07 12:15:26.166826,2835,1
4957,16,514,386,2025-07-24 21:39:03.166834,32,2025-07-24 21:39:35.166834,1350,2
4958,22,41,327,2024-11-29 09:40:21.166842,119,2024-11-29 09:42:20.166842,1231,5
4959,47,263,186,2025-02-19 14:55:48.166850,83,2025-02-19 14:57:11.166850,2304,3
4960,16,1318,358,2025-04-18 10:23:40.166859,227,2025-04-18 10:27:27.166859,68,2
4961,13,1033,62,2025-06-28 16:42:15.166866,87,2025-06-28 16:43:42.166866,365,5
4962,12,1820,354,2025-10-11 19:21:55.166874,177,2025-10-11 19:24:52.166874,3111,4
4963,18,128,281,2025-05-11 15:15:37.166882,208,2025-05-11 15:19:05.166882,1636,3
4964,29,1988,327,2025-03-20 18:11:22.166890,197,2025-03-20 18:14:39.166890,292,3
4965,18,525,281,2025-05-31 21:56:07.166898,198,2025-05-31 21:59:25.166898,2358,5
4966,46,1756,123,2025-10-04 15:18:15.166906,94,2025-10-04 15:19:49.166906,1506,2
4967,2,757,322,2025-05-07 19:39:02.166914,298,2025-05-07 19:44:00.166914,3319,2
4968,2,894,282,2024-12-22 11:53:32.166921,221,2024-12-22 11:57:13.166921,955,2
4969,3,2280,228,2025-07-25 16:31:11.166930,41,2025-07-25 16:31:52.166930,1860,3
4970,29,1592,358,2025-04-05 09:54:10.166937,201,2025-04-05 09:57:31.166937,2999,5
4971,8,88,362,2025-02-19 18:26:49.166945,297,2025-02-19 18:31:46.166945,724,1
4972,11,1588,183,2024-12-27 15:26:00.166954,133,2024-12-27 15:28:13.166954,1025,3
4973,12,1788,131,2025-06-02 12:18:11.166962,185,2025-06-02 12:21:16.166962,2483,3
4974,32,637,157,2025-03-03 10:24:51.166970,246,2025-03-03 10:28:57.166970,3165,2
4975,4,2249,186,2025-07-17 13:04:52.166978,270,2025-07-17 13:09:22.166978,3443,1
4976,9,2409,395,2024-11-29 19:26:04.166985,296,2024-11-29 19:31:00.166985,1887,1
4977,24,2180,235,2025-11-07 10:39:44.166993,128,2025-11-07 10:41:52.166993,473,4
4978,49,177,149,2025-04-02 14:40:57.167001,186,2025-04-02 14:44:03.167001,3291,1
4979,16,1570,43,2025-08-12 14:34:55.167009,69,2025-08-12 14:36:04.167009,1873,2
4980,17,22,4,2025-01-03 13:26:53.167017,206,2025-01-03 13:30:19.167017,773,4
4981,47,653,325,2025-07-12 09:23:07.167025,101,2025-07-12 09:24:48.167025,2651,1
4982,22,783,198,2025-11-05 12:42:35.167033,210,2025-11-05 12:46:05.167033,745,5
4983,7,168,278,2025-02-18 09:08:31.167043,140,2025-02-18 09:10:51.167043,3550,4
4984,10,1062,366,2025-08-07 09:16:09.167051,83,2025-08-07 09:17:32.167051,940,4
4985,29,873,359,2025-03-20 15:13:27.167059,167,2025-03-20 15:16:14.167059,1861,2
4986,36,1782,6,2025-09-17 17:55:06.167066,262,2025-09-17 17:59:28.167066,3108,1
4987,24,1771,150,2025-07-13 19:16:43.167074,108,2025-07-13 19:18:31.167074,1364,1
4988,46,1591,272,2025-07-09 16:07:33.167082,237,2025-07-09 16:11:30.167082,2819,3
4989,14,1397,164,2025-02-01 12:37:20.167090,61,2025-02-01 12:38:21.167090,2370,2
4990,14,632,178,2025-08-08 09:36:26.167098,261,2025-08-08 09:40:47.167098,2035,1
4991,25,1602,58,2025-02-03 21:02:26.167106,208,2025-02-03 21:05:54.167106,2686,5
4992,46,1451,199,2025-03-16 15:16:44.167114,203,2025-03-16 15:20:07.167114,826,3
4993,22,1864,87,2024-12-22 18:40:44.167122,64,2024-12-22 18:41:48.167122,2440,5
4994,50,722,379,2025-11-23 18:11:11.167131,117,2025-11-23 18:13:08.167131,3248,4
4995,47,440,179,2025-03-11 17:48:54.167139,144,2025-03-11 17:51:18.167139,2914,2
4996,23,243,78,2025-07-05 18:32:29.167147,133,2025-07-05 18:34:42.167147,683,5
4997,32,543,47,2025-07-09 14:48:22.167155,219,2025-07-09 14:52:01.167155,1804,2
4998,26,277,134,2025-09-28 20:15:53.167163,193,2025-09-28 20:19:06.167163,678,4
4999,27,550,153,2025-06-09 17:47:57.167171,105,2025-06-09 17:49:42.167171,1186,4
5000,45,1332,387,2025-04-06 11:54:31.167179,217,2025-04-06 11:58:08.167179,2970,3
5001,12,403,269,2025-09-22 16:17:56.167187,109,2025-09-22 16:19:45.167187,114,5
5002,19,1454,115,2025-08-16 09:41:27.167194,140,2025-08-16 09:43:47.167194,1675,4
5003,19,997,53,2025-02-14 17:07:50.167202,49,2025-02-14 17:08:39.167202,2312,5
5004,34,76,242,2025-10-01 21:24:53.167211,205,2025-10-01 21:28:18.167211,1465,2
5005,32,2387,323,2025-07-09 21:46:49.167219,257,2025-07-09 21:51:06.167219,2634,3
5006,29,1474,287,2025-11-07 12:19:13.167226,212,2025-11-07 12:22:45.167226,3359,4
5007,21,2086,383,2025-01-26 17:48:33.167234,125,2025-01-26 17:50:38.167234,3213,5
5008,35,318,67,2025-10-22 17:31:13.167242,296,2025-10-22 17:36:09.167242,803,4
5009,42,1187,337,2025-02-17 16:28:41.167250,206,2025-02-17 16:32:07.167250,3132,5
5010,5,1382,183,2025-05-25 17:14:46.167258,41,2025-05-25 17:15:27.167258,1981,3
5011,12,1963,231,2025-07-28 12:25:18.167266,203,2025-07-28 12:28:41.167266,104,5
5012,7,329,389,2025-03-26 16:00:53.167274,60,2025-03-26 16:01:53.167274,2264,3
5013,41,1855,393,2025-07-19 10:14:45.167282,123,2025-07-19 10:16:48.167282,2308,2
5014,2,1905,285,2025-11-20 18:00:39.167290,182,2025-11-20 18:03:41.167290,1496,2
5015,25,1949,163,2025-09-28 14:12:32.167298,64,2025-09-28 14:13:36.167298,2974,2
5016,10,476,104,2025-01-02 15:01:11.167306,209,2025-01-02 15:04:40.167306,340,4
5017,38,1753,163,2025-02-18 11:25:08.167314,68,2025-02-18 11:26:16.167314,2648,3
5018,44,1738,306,2025-05-30 13:50:10.167322,220,2025-05-30 13:53:50.167322,2853,5
5019,6,1814,286,2025-11-04 13:04:41.167330,176,2025-11-04 13:07:37.167330,2176,1
5020,27,1955,271,2025-08-29 12:57:05.167338,136,2025-08-29 12:59:21.167338,508,2
5021,35,1176,29,2025-01-16 09:46:41.167347,175,2025-01-16 09:49:36.167347,809,4
5022,10,538,75,2025-05-26 16:29:08.167355,147,2025-05-26 16:31:35.167355,1468,2
5023,9,2391,313,2025-11-21 13:48:17.167362,237,2025-11-21 13:52:14.167362,2944,2
5024,20,1790,112,2025-10-22 09:03:45.167370,108,2025-10-22 09:05:33.167370,1533,4
5025,37,1191,248,2024-12-06 16:44:37.167378,44,2024-12-06 16:45:21.167378,110,3
5026,35,1496,307,2024-11-29 13:06:36.167386,197,2024-11-29 13:09:53.167386,2518,4
5027,37,2188,324,2025-08-06 11:17:23.167394,104,2025-08-06 11:19:07.167394,677,2
5028,40,2121,380,2025-07-25 17:41:04.167402,288,2025-07-25 17:45:52.167402,2224,4
5029,8,428,246,2025-10-25 18:30:45.167410,195,2025-10-25 18:34:00.167410,1362,5
5030,46,1260,58,2025-01-13 13:06:40.167418,154,2025-01-13 13:09:14.167418,1921,2
5031,31,1731,140,2025-09-12 11:48:17.167441,275,2025-09-12 11:52:52.167441,1704,5
5032,49,600,325,2025-02-19 16:01:37.167449,205,2025-02-19 16:05:02.167449,470,5
5033,43,97,362,2025-02-12 16:09:47.167457,86,2025-02-12 16:11:13.167457,226,1
5034,16,478,243,2025-05-09 13:55:59.167465,233,2025-05-09 13:59:52.167465,2847,1
5035,28,1702,324,2025-02-03 15:13:11.167480,206,2025-02-03 15:16:37.167480,1691,2
5036,6,1022,292,2025-08-26 14:05:31.167488,252,2025-08-26 14:09:43.167488,1704,4
5037,32,491,250,2025-06-25 21:09:11.167496,290,2025-06-25 21:14:01.167496,2223,2
5038,28,1320,130,2025-06-29 09:16:53.167504,238,2025-06-29 09:20:51.167504,1868,5
5039,11,406,291,2024-12-04 19:43:13.167512,92,2024-12-04 19:44:45.167512,82,2
5040,42,715,125,2025-08-28 15:06:06.167521,270,2025-08-28 15:10:36.167521,2466,3
5041,23,2495,356,2025-02-24 18:03:02.167529,85,2025-02-24 18:04:27.167529,2352,4
5042,30,1299,264,2025-08-18 13:24:33.167537,261,2025-08-18 13:28:54.167537,418,4
5043,9,1044,201,2025-04-18 10:44:24.167545,218,2025-04-18 10:48:02.167545,1605,4
5044,28,585,284,2025-08-06 09:30:00.167553,297,2025-08-06 09:34:57.167553,496,5
5045,24,2475,188,2025-09-09 17:25:28.167561,167,2025-09-09 17:28:15.167561,1385,5
5046,28,954,382,2024-12-04 19:10:03.167569,201,2024-12-04 19:13:24.167569,897,3
5047,24,2031,360,2025-09-08 21:02:02.167577,249,2025-09-08 21:06:11.167577,1017,5
5048,15,594,44,2025-01-24 14:49:50.167585,244,2025-01-24 14:53:54.167585,3533,2
5049,39,1832,10,2025-07-26 15:57:51.167593,280,2025-07-26 16:02:31.167593,1024,1
5050,50,356,5,2025-04-26 20:08:04.167601,143,2025-04-26 20:10:27.167601,2819,1
5051,33,2075,357,2025-02-05 14:12:26.167609,244,2025-02-05 14:16:30.167609,1844,3
5052,47,1677,376,2025-02-19 18:01:00.167617,146,2025-02-19 18:03:26.167617,3263,4
5053,34,112,175,2025-06-04 16:30:38.167625,234,2025-06-04 16:34:32.167625,500,3
5054,22,375,159,2025-06-17 09:03:06.167633,118,2025-06-17 09:05:04.167633,254,3
5055,29,1339,244,2025-03-16 12:08:21.167641,247,2025-03-16 12:12:28.167641,1543,3
5056,34,845,29,2025-02-09 09:01:51.167649,104,2025-02-09 09:03:35.167649,87,1
5057,42,2174,387,2025-04-02 12:39:29.167657,102,2025-04-02 12:41:11.167657,1258,3
5058,47,1384,154,2025-10-10 12:48:49.167664,254,2025-10-10 12:53:03.167664,2431,4
5059,10,362,95,2025-11-07 19:28:10.167672,208,2025-11-07 19:31:38.167672,3096,5
5060,45,679,2,2025-09-03 10:06:13.167680,109,2025-09-03 10:08:02.167680,2298,5
5061,30,983,335,2025-02-21 15:36:02.167688,270,2025-02-21 15:40:32.167688,2588,1
5062,11,1732,92,2025-03-09 16:56:04.167696,241,2025-03-09 17:00:05.167696,1723,4
5063,34,2037,56,2024-12-24 15:31:09.167704,190,2024-12-24 15:34:19.167704,1114,5
5064,21,1719,236,2025-08-21 10:01:51.167712,106,2025-08-21 10:03:37.167712,1903,1
5065,13,1288,398,2025-07-18 14:55:59.167720,64,2025-07-18 14:57:03.167720,3413,3
5066,25,800,332,2024-11-26 21:17:47.167728,97,2024-11-26 21:19:24.167728,418,5
5067,21,275,15,2025-04-30 21:07:31.167736,92,2025-04-30 21:09:03.167736,2209,5
5068,1,1654,85,2025-09-29 18:10:35.167744,123,2025-09-29 18:12:38.167744,738,5
5069,5,2444,380,2025-10-20 16:53:00.167752,160,2025-10-20 16:55:40.167752,2116,3
5070,22,1337,374,2025-04-06 13:19:15.167760,120,2025-04-06 13:21:15.167760,2059,1
5071,7,906,254,2025-04-30 09:09:52.167768,195,2025-04-30 09:13:07.167768,1803,5
5072,13,1883,221,2025-08-01 21:19:18.167776,291,2025-08-01 21:24:09.167776,1615,3
5073,45,492,249,2025-09-18 11:23:09.167784,37,2025-09-18 11:23:46.167784,1125,3
5074,23,1428,45,2025-10-08 19:25:00.167792,117,2025-10-08 19:26:57.167792,2313,1
5075,21,2425,303,2025-09-12 14:11:13.167800,184,2025-09-12 14:14:17.167800,2535,1
5076,6,659,20,2025-01-28 13:48:05.167808,298,2025-01-28 13:53:03.167808,2677,1
5077,20,541,124,2025-09-13 20:58:59.167816,241,2025-09-13 21:03:00.167816,2613,1
5078,12,320,146,2024-12-19 20:01:37.167824,162,2024-12-19 20:04:19.167824,1126,3
5079,40,2037,230,2025-07-08 13:47:52.167832,87,2025-07-08 13:49:19.167832,1715,2
5080,9,2273,335,2025-04-10 21:53:30.167840,185,2025-04-10 21:56:35.167840,2623,5
5081,50,456,61,2025-08-24 15:39:01.167847,66,2025-08-24 15:40:07.167847,461,3
5082,28,651,121,2025-08-10 19:11:26.167855,250,2025-08-10 19:15:36.167855,1001,4
5083,11,1313,256,2024-12-31 19:22:20.167863,263,2024-12-31 19:26:43.167863,2030,2
5084,32,1305,204,2025-10-07 12:59:08.167872,152,2025-10-07 13:01:40.167872,1697,4
5085,11,417,5,2025-03-29 15:05:41.167879,164,2025-03-29 15:08:25.167879,654,5
5086,24,1508,314,2025-03-31 18:52:19.167887,119,2025-03-31 18:54:18.167887,2646,4
5087,15,804,337,2025-02-12 09:43:08.167895,268,2025-02-12 09:47:36.167895,348,3
5088,41,798,77,2025-07-09 14:52:44.167903,215,2025-07-09 14:56:19.167903,3098,5
5089,35,609,316,2025-05-25 18:34:22.167911,112,2025-05-25 18:36:14.167911,3003,3
5090,17,2013,141,2025-09-28 15:02:08.167919,103,2025-09-28 15:03:51.167919,1409,4
5091,25,1632,100,2025-10-01 10:36:42.167927,213,2025-10-01 10:40:15.167927,222,1
5092,49,1081,208,2025-09-29 14:59:34.167935,139,2025-09-29 15:01:53.167935,382,4
5093,35,1314,296,2025-01-31 10:10:51.167943,257,2025-01-31 10:15:08.167943,3448,4
5094,19,1334,195,2025-04-18 17:56:25.167951,139,2025-04-18 17:58:44.167951,363,1
5095,41,2054,180,2024-11-30 13:46:38.167959,291,2024-11-30 13:51:29.167959,2337,1
5096,31,310,258,2025-02-23 15:16:30.167967,117,2025-02-23 15:18:27.167967,1088,1
5097,17,785,195,2025-02-13 15:50:56.167975,38,2025-02-13 15:51:34.167975,3024,4
5098,50,1946,139,2025-03-06 19:26:08.167983,94,2025-03-06 19:27:42.167983,2709,2
5099,23,905,11,2025-08-07 16:24:03.167991,268,2025-08-07 16:28:31.167991,1065,5
5100,47,1026,266,2025-11-20 17:33:17.167999,163,2025-11-20 17:36:00.167999,2529,3
5101,1,1627,28,2025-06-18 16:16:01.168007,236,2025-06-18 16:19:57.168007,1407,5
5102,10,1399,119,2025-03-08 20:14:28.168015,125,2025-03-08 20:16:33.168015,1643,4
5103,8,1615,395,2024-12-23 17:05:36.168023,201,2024-12-23 17:08:57.168023,543,3
5104,42,823,249,2025-09-29 18:02:31.168031,66,2025-09-29 18:03:37.168031,2424,4
5105,26,1328,7,2025-06-28 18:54:36.168039,131,2025-06-28 18:56:47.168039,3477,2
5106,34,58,143,2025-09-19 10:27:19.168047,257,2025-09-19 10:31:36.168047,3079,3
5107,19,1249,7,2025-11-02 09:25:36.168055,263,2025-11-02 09:29:59.168055,3324,4
5108,14,1450,55,2025-02-27 21:57:12.168064,70,2025-02-27 21:58:22.168064,1470,3
5109,8,1226,387,2025-05-07 18:46:40.168072,77,2025-05-07 18:47:57.168072,2040,5
5110,1,1941,20,2025-09-20 12:50:20.168080,287,2025-09-20 12:55:07.168080,2378,5
5111,48,518,380,2025-07-30 13:34:17.168088,181,2025-07-30 13:37:18.168088,2489,2
5112,25,2078,3,2025-03-08 15:17:28.168097,39,2025-03-08 15:18:07.168097,895,2
5113,24,151,20,2025-11-04 17:10:07.168105,160,2025-11-04 17:12:47.168105,315,2
5114,47,548,266,2025-08-02 18:33:26.168113,219,2025-08-02 18:37:05.168113,2751,2
5115,20,2158,227,2025-06-14 13:27:11.168121,283,2025-06-14 13:31:54.168121,1950,2
5116,30,1145,346,2025-09-10 20:54:00.168129,195,2025-09-10 20:57:15.168129,153,2
5117,5,2289,350,2025-08-30 10:10:12.168137,114,2025-08-30 10:12:06.168137,3409,5
5118,3,1054,218,2025-03-18 19:47:09.168145,54,2025-03-18 19:48:03.168145,170,2
5119,32,2285,165,2025-11-17 14:57:21.168153,223,2025-11-17 15:01:04.168153,965,1
5120,17,1395,340,2025-11-24 12:48:13.168161,65,2025-11-24 12:49:18.168161,3038,4
5121,42,1706,51,2025-11-23 09:01:01.168168,201,2025-11-23 09:04:22.168168,294,5
5122,5,1173,373,2025-02-17 17:24:15.168176,281,2025-02-17 17:28:56.168176,99,4
5123,11,2422,170,2025-06-28 20:45:25.168184,193,2025-06-28 20:48:38.168184,2960,5
5124,38,600,353,2025-04-06 12:37:07.168192,272,2025-04-06 12:41:39.168192,3173,5
5125,4,2300,30,2025-01-15 09:00:33.168200,64,2025-01-15 09:01:37.168200,869,4
5126,39,1497,244,2025-03-03 18:49:49.168208,173,2025-03-03 18:52:42.168208,1040,2
5127,19,607,45,2025-02-07 10:07:16.168216,193,2025-02-07 10:10:29.168216,373,5
5128,39,435,215,2025-09-25 15:51:00.168224,218,2025-09-25 15:54:38.168224,2894,3
5129,46,2324,356,2025-11-13 18:54:54.168232,252,2025-11-13 18:59:06.168232,2870,2
5130,49,1532,23,2025-10-08 15:36:48.168239,98,2025-10-08 15:38:26.168239,410,4
5131,23,1735,53,2025-01-07 11:52:15.168247,203,2025-01-07 11:55:38.168247,2704,4
5132,17,667,42,2025-09-14 19:31:12.168255,171,2025-09-14 19:34:03.168255,951,5
5133,13,782,164,2025-04-05 20:53:37.168263,130,2025-04-05 20:55:47.168263,644,5
5134,27,1426,104,2024-12-15 17:49:36.168271,57,2024-12-15 17:50:33.168271,3013,3
5135,1,833,369,2025-04-03 20:45:39.168279,291,2025-04-03 20:50:30.168279,144,1
5136,2,2324,162,2025-11-02 15:00:34.168287,230,2025-11-02 15:04:24.168287,2834,3
5137,18,326,341,2025-06-05 13:34:53.168295,282,2025-06-05 13:39:35.168295,165,3
5138,36,557,154,2025-10-13 17:27:30.168303,165,2025-10-13 17:30:15.168303,658,2
5139,45,513,327,2025-07-15 15:15:02.168311,158,2025-07-15 15:17:40.168311,3439,3
5140,33,2343,3,2025-10-30 09:58:38.168319,100,2025-10-30 10:00:18.168319,301,1
5141,36,2423,373,2025-01-27 17:17:43.168327,218,2025-01-27 17:21:21.168327,1529,5
5142,2,1691,43,2025-08-04 12:27:07.168335,196,2025-08-04 12:30:23.168335,1253,4
5143,4,56,390,2025-10-06 20:53:15.168343,110,2025-10-06 20:55:05.168343,988,4
